Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5560fe699b75300d147d7ab298bbbc5161bdeae78c9667356782241931998c16,2017-11,Lincolnshire Police,Lincolnshire Police,-0.552721,53.226341,On or near GREEN LANE,E01026133,Lincoln 008A,Investigation complete; no suspect identified
2073564ba7071defc28e75c233b3b21f15ba07734800918daf25e3bf627c1ad3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.635052,52.891579,On or near TOLLEMACHE ROAD (NORTH),E01026319,South Kesteven 006C,Unable to prosecute suspect
ffdc29974c88ff13417d2b0b9d2da92ef4dda6b5cc5ef4b346ee88f2c486693a,2017-11,Lincolnshire Police,Lincolnshire Police,0.006662,53.371690,On or near Theatre/Concert Hall,E01026088,East Lindsey 003D,Unable to prosecute suspect
78dc51080b9c2ec8d7e562e66476110658e731f86b3655388872954d56592796,2017-11,Lincolnshire Police,Lincolnshire Police,-0.282538,53.502021,On or near SCHOOL LANE,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
1ad77c6f3bb7ad478a9f2210d1dc8c9ef2f1eb0d5c2853bdb316793eaf9641a5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.772426,53.399773,On or near SPRING GARDENS,E01026384,West Lindsey 004F,Unable to prosecute suspect
f42473f96066913f7c3d2bc140cdda358ea2bd06ef952f68c5b911d1cacb269c,2017-11,Lincolnshire Police,Lincolnshire Police,-0.021487,52.980007,On or near Parking Area,E01026025,Boston 003C,Investigation complete; no suspect identified
456d6b936eda2561dddc84fe2ed758b2edc3c30350996cef19841e894a3f1d19,2017-11,Lincolnshire Police,Lincolnshire Police,-0.293042,53.284908,On or near MANOR DRIVE,E01026121,East Lindsey 007C,Investigation complete; no suspect identified
28e4608f31da7d38d5a4d6384bd934037338ddc847d058777cc652f981e9f005,2017-11,Lincolnshire Police,Lincolnshire Police,-0.546366,53.214514,On or near A15,E01026174,Lincoln 008D,Investigation complete; no suspect identified
74bd83747e6f13f2d5e67b4020cff689b52053b24d7b1a8182567d5d8f8e7751,2017-11,Lincolnshire Police,Lincolnshire Police,-0.659195,52.909798,On or near Supermarket,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
9caeddb7de512b875f82a8ed4c45c0ce39ef842d6833cf3f72932ed5c084b000,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544018,53.241346,On or near MOUNT STREET,E01026151,Lincoln 003E,Investigation complete; no suspect identified
d263f34c2fc1faa1a3e36626bae7f289aabb89dde0ab30440832d3e1592a0f9c,2017-11,Lincolnshire Police,Lincolnshire Police,0.324284,53.144022,On or near Sports/Recreation Area,E01026094,East Lindsey 015B,Unable to prosecute suspect
d2e3daa6052c0935fa1588b1d3ff8732f086d4a3b06dcbefb9a04bac283667dd,2017-11,Lincolnshire Police,Lincolnshire Police,-0.035585,52.982489,On or near ORCHARD STREET,E01026011,Boston 002B,Unable to prosecute suspect
313b89cdcaff87d8059d675ce40a21950013910d91a2866be6166e4556a01d1a,2017-11,Lincolnshire Police,Lincolnshire Police,-0.002345,52.976783,On or near Petrol Station,E01026013,Boston 008A,Further investigation is not in the public interest
74ad0b4ea03283b2fac23a5edf78cfdd1079891cedf20ddab0cbae33d364218c,2017-11,Lincolnshire Police,Lincolnshire Police,-0.507511,53.240985,On or near Supermarket,E01026153,Lincoln 002A,Investigation complete; no suspect identified
1a4acd93ddd02cc311b9002f69b40058e1b15df337652eca28494b9ce3280c72,2017-11,Lincolnshire Police,Lincolnshire Police,-0.550351,53.205159,On or near FRANCIS STREET,E01026175,Lincoln 010E,Unable to prosecute suspect
cdaf1d8ab174d43a967cb24eac24e24314085bdc3b6334a7dd01d959daf4aea5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.550750,53.203959,On or near VICTORIA STREET,E01026175,Lincoln 010E,Investigation complete; no suspect identified
200d4287b915b61a6c32e36cee888a8465b1eeb7e6579fbead8212d26118b336,2017-11,Lincolnshire Police,Lincolnshire Police,-0.151299,52.786920,On or near MARKET PLACE,E01026266,South Holland 006B,Investigation complete; no suspect identified
542859e0149c70247a5f126a59f580ff392d80cf0a4bb3291e2092c0e9622940,2017-11,Lincolnshire Police,Lincolnshire Police,0.134430,52.774831,On or near Petrol Station,E01026255,South Holland 008B,Investigation complete; no suspect identified
e2736b17b2ab0246d9eba2462319b0955b026bd2e900a4a381661036d6193908,2017-11,Lincolnshire Police,Lincolnshire Police,-0.776030,53.400511,On or near Nightclub,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
e84aa5fb7e8e459030615cfe3e99a370d554344447566bfcb06dcd05983c186c,2017-11,Lincolnshire Police,Lincolnshire Police,0.322538,53.152669,On or near TREE CLOSE,E01026083,East Lindsey 015A,Unable to prosecute suspect
ced12749dc1feede3276584af68455d70aff37e5b84cbea0f4bf6d1ed655bce9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544261,53.232413,On or near Parking Area,E01026143,Lincoln 005B,Unable to prosecute suspect
097111894ad6b5731d6d78e1e433351024026bfc754fa785ba6062d362b11fb2,2017-11,Lincolnshire Police,Lincolnshire Police,0.197945,52.767458,On or near NENELANDS,E01026277,South Holland 008D,Unable to prosecute suspect
f1aa206a1cca556a172eb0dd33e84ff6a459f4a544dcad95f399dc5ef3979cd2,2017-11,Lincolnshire Police,Lincolnshire Police,-0.569904,53.196639,On or near WALLIS AVENUE,E01026139,Lincoln 011C,Action to be taken by another organisation
2b3088799e8cefcfe34dc5c2104416912649ea5cda9648cfbe597b4c6a9cd67b,2017-11,Lincolnshire Police,Lincolnshire Police,-0.777163,53.399794,On or near LORD STREET,E01026384,West Lindsey 004F,Suspect charged as part of another case
3dd783dd18ba9189ba11fad30c6e65c5786f8729fcfe37713916d651f00d590b,2017-11,Lincolnshire Police,Lincolnshire Police,-0.016471,52.981542,On or near FREISTON ROAD,E01026022,Boston 008C,Investigation complete; no suspect identified
c4dac1f09461aad519156187bd845f452d6b4e71e265b6f541a7bb11a87c2609,2017-11,Lincolnshire Police,Lincolnshire Police,-0.156679,52.777860,On or near LONDON ROAD,E01026267,South Holland 009E,Investigation complete; no suspect identified
892093151bbe81b8e629fbc4af47f161b5e678436c81e5c566893021c85ba608,2017-11,Lincolnshire Police,Lincolnshire Police,-0.605042,53.208041,On or near SHAWBURY CLOSE,E01026163,Lincoln 009F,Unable to prosecute suspect
94bd4d905bd811324994ef2643fbb87c4af1936ff7b5541544b31ea380735719,2017-11,Lincolnshire Police,Lincolnshire Police,-0.210214,52.719737,On or near CHAPPELL ROAD,E01026241,South Holland 005A,Unable to prosecute suspect
c05111935ed6497eba2f8ac7a2f7aeaf626ad52db7066e8549636338dd5e878a,2017-11,Lincolnshire Police,Lincolnshire Police,-0.612091,53.216511,On or near HALTON CLOSE,E01026129,Lincoln 007C,Unable to prosecute suspect
62408d3f66d513a8bfd931058ce59e384726163feb47897d636b9614c1988f16,2017-11,Lincolnshire Police,Lincolnshire Police,-0.549549,53.250178,On or near WELLAND ROAD,E01026149,Lincoln 001A,Investigation complete; no suspect identified
d79e5c0ebf544befdc6d4eaa2121fe49003b0d03b6c44105deae566f0a8c6a0d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.689750,53.169197,On or near BRACKEN ROAD,E01026193,North Kesteven 003C,Formal action is not in the public interest
e0d200d2b09d3a30dfb65434a22cb92fa5d1eed79a1a8cdac8efeabdcbf21a60,2017-11,Lincolnshire Police,Lincolnshire Police,-0.542524,53.231943,On or near Police Station,E01026143,Lincoln 005B,Offender given a caution
749ea9e949267709ef29008bd35f1e63e6432fd3418848739d14cec9ef205920,2017-11,Lincolnshire Police,Lincolnshire Police,-0.542524,53.231943,On or near Police Station,E01026143,Lincoln 005B,Offender given a caution
126586ea0a88bae4bde397aa8a6d04889a430655b5246200b590006c41f2a99b,2017-11,Lincolnshire Police,Lincolnshire Police,-0.755385,53.397700,On or near PASTURE ROAD,E01026374,West Lindsey 006A,Investigation complete; no suspect identified
4641683d62c0ab19eb1bc44d8162dddeeadc03a6911226e5f4a1caab1b4ee941,2017-11,Lincolnshire Police,Lincolnshire Police,-0.636040,52.904168,On or near SOUTH PARADE,E01026344,South Kesteven 006E,Investigation complete; no suspect identified
8fff78627d6b21ba14c8820cc786a153abab2be57695d5c45d1d72bd948a9f42,2017-11,Lincolnshire Police,Lincolnshire Police,-0.558318,53.201983,On or near HYKEHAM ROAD,E01026170,Lincoln 010B,Investigation complete; no suspect identified
bf2d3d05e5192d4f7a331b47ca3e638b8e8270690a8a5968fa89e11c1dd1e4b6,2017-11,Lincolnshire Police,Lincolnshire Police,-0.477394,52.652983,On or near Further/Higher Educational Building,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
1ac424927588bbeecc9ac379598f7085a8d0e45bec3f34ee84b8566d980a7295,2017-11,Lincolnshire Police,Lincolnshire Police,-0.536621,53.219635,On or near ST ANDREWS STREET,E01026178,Lincoln 006D,Investigation complete; no suspect identified
c1aa5ec096713f4270f1d5b4cac60bcbecf90f868b4f05471580872989671cb3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.584037,53.440171,On or near B1398,E01026386,West Lindsey 005B,Offender given a drugs possession warning
d6648c7736ab82bd87077e2472fbd6b1a7305cb13749276d91d09fc71d8c356d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.299664,52.979601,On or near BANKS LANE,E01026202,North Kesteven 012C,Suspect charged
da3088a40270a0dea40e8aa64d746af666ed7d5f3dcdb5098871439e1a7894d9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.535235,53.229983,On or near FRIARS LANE,E01026122,Lincoln 004A,Suspect charged
f2cc15220780050642b3821102e10831e209d09c77c04946934b04eec19283dc,2017-11,Lincolnshire Police,Lincolnshire Police,0.331128,53.153859,On or near Sports/Recreation Area,E01026084,East Lindsey 012A,Suspect charged
606dcd51076fb12c05a8661c6b12554e33c62c93b49479c51ed1f150e93f36b7,2017-11,Lincolnshire Police,Lincolnshire Police,-0.668213,53.496881,On or near ORCHARD AVENUE,E01026401,West Lindsey 002B,Suspect charged
5661c271a92f4cf32445e64871aad2953887e28dfb126543aef36e4847f04b44,2017-11,Lincolnshire Police,Lincolnshire Police,-0.782045,53.409490,On or near SALISBURY STREET,E01026381,West Lindsey 004C,Suspect charged
f886f05fb2ab44dd7d48cb216f1583047f0e5aa2004d484c01ccf16d94ac74df,2017-11,Lincolnshire Police,Lincolnshire Police,0.342502,53.152611,On or near HOYLAKE DRIVE,E01026116,East Lindsey 012D,Suspect charged
fb11e525beb644abf9d73de8f20f4d4e305bf468dcc2994d5e32f6fc9e7e66cf,2017-11,Lincolnshire Police,Lincolnshire Police,-0.062855,52.970628,On or near WESTBRIDGE ROAD,E01026039,Boston 009D,Suspect charged
6de92398bccd26dd45185d047d6a164ba841d62e942f4876b13b09797bac4ff5,2017-11,Lincolnshire Police,Lincolnshire Police,0.003383,53.372913,On or near ORCHARD CLOSE,E01032987,East Lindsey 004E,Suspect charged
0d632d38785c681fe41d7557dd43a91d73fab25942589abe760367923fba8b93,2017-11,Lincolnshire Police,Lincolnshire Police,0.003383,53.372913,On or near ORCHARD CLOSE,E01032987,East Lindsey 004E,Suspect charged
b74edaeac4095d35e5a86a0e11324ca6e4b58aab4e9233c44e85ad9dfa4d5ea4,2017-11,Lincolnshire Police,Lincolnshire Police,0.340390,53.150360,On or near Petrol Station,E01026114,East Lindsey 014D,Suspect charged
8a7d2dcd77ef5fe49fb8885f645b55a54d03ff20b5298cc14d4455f08825226c,2017-11,Lincolnshire Police,Lincolnshire Police,0.342502,53.152611,On or near HOYLAKE DRIVE,E01026116,East Lindsey 012D,Suspect charged
3be32586fcdd0a3ee71c454e8bcd671d33359f061dba4965a2d6bb4530a19849,2017-11,Lincolnshire Police,Lincolnshire Police,0.340390,53.150360,On or near Petrol Station,E01026114,East Lindsey 014D,Suspect charged
a4d53b82ad38f45386b459bd8a1bb982c2f08d03fc11d961587cc0771faa3f95,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
32bbfc7f8a879433112900cc5a464f2ce0dcdc05bae00ee738a723b6be7d7ca3,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
5b7188b149f944a68ccd25539879f77aba0367ca9945392e096d88f4babf6ac3,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
20b78f3917db2bc60e30589adb872b798e0018559fd105969a7eb9585a436794,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
219366017ed62063b1f65434967fb1dddbb4ebdfe30523eb2b6bea2ce97f32a6,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
c5bf24d5d7b1ca596b850b4ea74b68ba735c316cf622e51a738dd17f3f7cd200,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
4d7d861278160cb4ea52a69ca85f65fc7e8f6b8807638706c8dd2037e94eb2eb,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
086005f02740ee56be7b9c097e239e960140f30406a55b61c6b525b51fa10cbd,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
4fd0ebea2b1a279b1c420934958c9df183d83729344f3f315bf860a4456be5e1,2017-11,Lincolnshire Police,Lincolnshire Police,-0.671619,52.909066,On or near BEECHCROFT ROAD,E01026310,South Kesteven 005C,Suspect charged
ffd243b6e4cdcdc0790c342ae608f78a890c722490c76f9f3d224522b41bae74,2017-11,Lincolnshire Police,Lincolnshire Police,-0.542524,53.231943,On or near Police Station,E01026143,Lincoln 005B,Suspect charged
1ac66d5438aaf1af97168d161b042ceb19f95c9319b4c3355a9f09a01d78fd51,2017-11,Lincolnshire Police,Lincolnshire Police,-0.391009,53.015026,On or near EAST ROAD,E01026230,North Kesteven 010B,Suspect charged
b45d4a8bbcbb2a2325be2cbf3476569917e9e15f8ab2bdc52b03d5253d60d802,2017-11,Lincolnshire Police,Lincolnshire Police,-0.032908,52.966000,On or near CARMEL GREEN,E01026029,Boston 009A,Suspect charged
e0daf02970af77b80623a1edeeaa8d75ab68b3759df2bad1c1005b97ed6aef99,2017-11,Lincolnshire Police,Lincolnshire Police,-0.036365,52.975480,On or near REVESBY AVENUE,E01026030,Boston 002C,Suspect charged
75e16301f43b451407258a19988bf0bb31885e3b2863d4a777de98c272a4e6d1,2017-11,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Suspect charged
73012f125091f667a1e5c4c9d4fdd8553e0abcf6a24e318677fb7d3ac7a5231e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.533960,52.751772,On or near STATION ROAD,E01026338,South Kesteven 009C,Suspect charged
3fe92e37c739a30221732f0898f986ce595f5d3090408f10aab6b3758487d27a,2017-11,Lincolnshire Police,Lincolnshire Police,-0.567522,53.210185,On or near USHER AVENUE,E01026172,Lincoln 010C,Suspect charged
bb70775c786708b61c79c4ec11aa2d976e6bcfac802425d4023cb821fe8e86b9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.533960,52.751772,On or near STATION ROAD,E01026338,South Kesteven 009C,Suspect charged
12a227da7cf7b5e45be6fe8a6ee23f7513df44f7688d4d206e632fe7c2c66eb0,2017-11,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Suspect charged
cd3efaad782b790f13a70fb43eb78d59892a5d1505ad0b7db209e423373eb85f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.539218,53.235327,On or near ST PAUL'S LANE,E01026148,Lincoln 003D,Suspect charged
0536a84429c15d94978ef8c924291d9fb760ced534c98a39942b7a745c54b4da,2017-11,Lincolnshire Police,Lincolnshire Police,-0.338623,53.388682,On or near Parking Area,E01026389,West Lindsey 003A,Suspect charged
e017ee9e0ddc21bd82d170b4b7fbbc4458e994b73e463a38e911741501ff3caa,2017-11,Lincolnshire Police,Lincolnshire Police,-0.661974,53.263251,On or near BROADHOLME ROAD,E01026398,West Lindsey 009C,Suspect charged
2aa664955b529e78efc8fec76cee3ae8731dd0b29ae8ae69fd201b28149a3019,2017-11,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Suspect charged
b834cf613d4c1548bf574c65d233f723ad162211f1bbbda9a3e823621ca097ec,2017-11,Lincolnshire Police,Lincolnshire Police,-0.020776,52.982513,On or near Parking Area,E01026036,Boston 003D,Suspect charged
844e29771d437e77142912748f02822d3d0fb41a68d60c1a8e4cc77c1ce2b281,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
d5a6da527300d7bde34a2b6eb8328f81a5b83082b45073c9147f4546f1474c3c,2017-11,Lincolnshire Police,Lincolnshire Police,0.000863,53.371427,On or near NEWBRIDGE HILL,E01032987,East Lindsey 004E,Suspect charged
75f71cbfb7401dda00cb360d51374d7c81c2345e095dee3f3e85c3662a67118a,2017-11,Lincolnshire Police,Lincolnshire Police,-0.390324,53.050249,On or near CORNWALL WAY,E01026224,North Kesteven 007D,Suspect charged
136e228ffb1ddc42d7ad7605764ee532f2ecbf005272d2877a5074345ddbd2e7,2017-11,Lincolnshire Police,Lincolnshire Police,0.306758,53.159360,On or near POPLAR WAY,E01026085,East Lindsey 012B,Suspect charged
36ba7be2a14da6ddb19ee7dc8a7ac0c2b3a4dba8d518a12bf5785d296838ce0e,2017-11,Lincolnshire Police,Lincolnshire Police,0.234489,53.110047,On or near BEES CORNER,E01026110,East Lindsey 017B,Suspect charged
36ba7be2a14da6ddb19ee7dc8a7ac0c2b3a4dba8d518a12bf5785d296838ce0e,2017-11,Lincolnshire Police,Lincolnshire Police,0.234489,53.110047,On or near BEES CORNER,E01026110,East Lindsey 017B,Suspect charged
be7daac58e9b832ad5bf9f28d5c53c44e93b5573299934d765491adc4871fb87,2017-11,Lincolnshire Police,Lincolnshire Police,0.274001,53.323335,On or near ETON ROAD,E01026109,East Lindsey 006C,Suspect charged
6e550d5c432945d46a0c335799d0a4150e01c428b1edc46b3fb52ab4d3480622,2017-11,Lincolnshire Police,Lincolnshire Police,0.234489,53.110047,On or near BEES CORNER,E01026110,East Lindsey 017B,Suspect charged
6e550d5c432945d46a0c335799d0a4150e01c428b1edc46b3fb52ab4d3480622,2017-11,Lincolnshire Police,Lincolnshire Police,0.234489,53.110047,On or near BEES CORNER,E01026110,East Lindsey 017B,Suspect charged
58c0646f9c1c05794d8ffcfec1cd51600e469d6d12cc54ab7ef058c29591d252,2017-11,Lincolnshire Police,Lincolnshire Police,0.234489,53.110047,On or near BEES CORNER,E01026110,East Lindsey 017B,Suspect charged
72f97d507552bd6e2ddc95b84d4ef12fad1f9387317535ce87e7dc941336a78c,2017-11,Lincolnshire Police,Lincolnshire Police,-0.557410,53.185773,On or near WILLOUGHBY LANE,E01026237,North Kesteven 004E,Suspect charged
8f98a03676ca750439a32521f03e18ab5d436d72260b14c7db6888ada066d214,2017-11,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Suspect charged
c317a4ac59a37143ad8326857ccb6baa6e20b274ea4c9855b09717dcfaed8240,2017-11,Lincolnshire Police,Lincolnshire Police,-0.769555,53.387707,On or near Supermarket,E01026382,West Lindsey 004D,Suspect charged
57dcd68d333af24117e611d120b96fb274bd7764344c08fc3fd7b4d64445a32e,2017-11,Lincolnshire Police,Lincolnshire Police,0.127647,52.809929,On or near LOWGATE,E01026256,South Holland 008C,Suspect charged
05011456708ed6dde25886323e2b26203ec400dbe8f038b50b3ceee7eff37513,2017-11,Lincolnshire Police,Lincolnshire Police,0.118724,53.167170,On or near HIGHFIELD LANE,E01026059,East Lindsey 013D,Suspect charged
